@HD	VN:1.0	SO:unsorted
@SQ	SN:comp27182_c0_seq1	LN:2959
@SQ	SN:comp27182_c0_seq4	LN:2410
@SQ	SN:comp27182_c0_seq5	LN:1599
@SQ	SN:comp27182_c0_seq6	LN:1448
@SQ	SN:comp27182_c0_seq10	LN:343
@SQ	SN:comp27183_c2_seq1	LN:455
@SQ	SN:comp27183_c3_seq1	LN:1864
@SQ	SN:comp27183_c3_seq4	LN:1718
@SQ	SN:comp27183_c3_seq6	LN:1591
@SQ	SN:comp27183_c3_seq8	LN:1365
@SQ	SN:comp27183_c3_seq9	LN:1346
@SQ	SN:comp27183_c3_seq14	LN:756
@SQ	SN:comp27185_c0_seq1	LN:286
@SQ	SN:comp27185_c1_seq1	LN:2884
@SQ	SN:comp27188_c0_seq1	LN:2908
@SQ	SN:comp27189_c0_seq1	LN:1498
@SQ	SN:comp27191_c0_seq2	LN:327
@SQ	SN:comp27191_c1_seq1	LN:1420
@SQ	SN:comp27191_c1_seq4	LN:284
@SQ	SN:comp27191_c2_seq1	LN:335
@SQ	SN:comp27195_c0_seq1	LN:872
@SQ	SN:comp27196_c2_seq1	LN:274
@SQ	SN:comp27196_c2_seq2	LN:260
@SQ	SN:comp27196_c3_seq1	LN:1853
@SQ	SN:comp27196_c3_seq3	LN:1806
@SQ	SN:comp27196_c3_seq6	LN:1593
@SQ	SN:comp27196_c3_seq10	LN:1546
@SQ	SN:comp27196_c3_seq17	LN:1155
@SQ	SN:comp27196_c3_seq19	LN:899
@SQ	SN:comp27196_c3_seq23	LN:613
@SQ	SN:comp27196_c3_seq24	LN:576
@SQ	SN:comp27196_c3_seq27	LN:472
@SQ	SN:comp27196_c3_seq28	LN:446
@SQ	SN:comp27196_c3_seq30	LN:340
@SQ	SN:comp27196_c3_seq32	LN:285
@SQ	SN:comp27196_c3_seq35	LN:219
@SQ	SN:comp27197_c1_seq1	LN:1009
@SQ	SN:comp27197_c2_seq1	LN:227
@SQ	SN:comp27197_c3_seq1	LN:4919
@SQ	SN:comp27198_c0_seq1	LN:1457
@SQ	SN:comp27198_c0_seq2	LN:1403
@SQ	SN:comp27198_c0_seq5	LN:1290
@SQ	SN:comp27198_c0_seq9	LN:669
@SQ	SN:comp27198_c0_seq10	LN:568
@SQ	SN:comp27198_c0_seq11	LN:294
@SQ	SN:comp27198_c0_seq12	LN:260
@SQ	SN:comp27198_c1_seq1	LN:1297
@SQ	SN:comp27198_c2_seq1	LN:207
@SQ	SN:comp27199_c0_seq1	LN:3090
@SQ	SN:comp27199_c0_seq3	LN:2631
@SQ	SN:comp27199_c0_seq6	LN:2421
@SQ	SN:comp27199_c0_seq12	LN:414
@SQ	SN:comp27200_c0_seq9	LN:584
@SQ	SN:comp27200_c0_seq12	LN:268
@SQ	SN:comp27200_c1_seq3	LN:2501
@SQ	SN:comp27200_c1_seq5	LN:1938
@SQ	SN:comp27200_c1_seq7	LN:1932
@SQ	SN:comp27200_c1_seq9	LN:1836
@SQ	SN:comp27200_c1_seq11	LN:1691
@SQ	SN:comp27200_c1_seq13	LN:1585
@SQ	SN:comp27200_c1_seq18	LN:328
@SQ	SN:comp27200_c1_seq19	LN:277
@SQ	SN:comp27201_c0_seq1	LN:1933
@SQ	SN:comp27201_c0_seq3	LN:310
@SQ	SN:comp27201_c1_seq1	LN:2904
@SQ	SN:comp27203_c0_seq1	LN:2289
@SQ	SN:comp27204_c0_seq2	LN:425
@SQ	SN:comp27205_c0_seq1	LN:2174
@SQ	SN:comp27206_c0_seq1	LN:3258
@SQ	SN:comp27206_c0_seq4	LN:254
@SQ	SN:comp27207_c0_seq1	LN:3026
@SQ	SN:comp27207_c0_seq2	LN:1875
@SQ	SN:comp27207_c0_seq3	LN:1517
@SQ	SN:comp27207_c0_seq13	LN:979
@SQ	SN:comp27207_c0_seq15	LN:962
@SQ	SN:comp27207_c0_seq21	LN:886
@SQ	SN:comp27207_c0_seq23	LN:861
@SQ	SN:comp27207_c0_seq25	LN:844
@SQ	SN:comp27207_c0_seq32	LN:768
@SQ	SN:comp27207_c0_seq34	LN:742
@SQ	SN:comp27207_c0_seq37	LN:725
@SQ	SN:comp27207_c0_seq53	LN:475
@SQ	SN:comp27207_c0_seq57	LN:438
@SQ	SN:comp27207_c0_seq64	LN:205
@SQ	SN:comp27208_c0_seq1	LN:3488
@SQ	SN:comp27209_c0_seq2	LN:665
@SQ	SN:comp27209_c1_seq1	LN:1868
@SQ	SN:comp27210_c1_seq1	LN:1977
@SQ	SN:comp27210_c1_seq2	LN:1956
@SQ	SN:comp27210_c1_seq5	LN:721
@SQ	SN:comp27211_c0_seq1	LN:1275
@SQ	SN:comp27212_c0_seq1	LN:823
@SQ	SN:comp27213_c0_seq3	LN:1740
@SQ	SN:comp27213_c0_seq4	LN:1626
@SQ	SN:comp27214_c0_seq1	LN:1446
@SQ	SN:comp27214_c0_seq2	LN:1414
@SQ	SN:comp27216_c0_seq1	LN:289
@SQ	SN:comp27216_c1_seq1	LN:1118
@SQ	SN:comp27216_c1_seq4	LN:224
@SQ	SN:comp27217_c0_seq1	LN:2114
@SQ	SN:comp27218_c0_seq2	LN:831
@SQ	SN:comp27218_c0_seq3	LN:240
@SQ	SN:comp27218_c1_seq1	LN:5465
@SQ	SN:comp27218_c1_seq2	LN:1317
@SQ	SN:comp27218_c1_seq3	LN:1311
@SQ	SN:comp27218_c1_seq6	LN:1178
@SQ	SN:comp27218_c1_seq7	LN:1157
@SQ	SN:comp27218_c1_seq9	LN:1087
@SQ	SN:comp27218_c1_seq10	LN:1081
@SQ	SN:comp27218_c1_seq13	LN:894
@SQ	SN:comp27218_c1_seq15	LN:858
@SQ	SN:comp27218_c1_seq20	LN:786
@SQ	SN:comp27218_c1_seq21	LN:759
@SQ	SN:comp27218_c1_seq22	LN:677
@SQ	SN:comp27218_c1_seq26	LN:529
@SQ	SN:comp27220_c0_seq12	LN:1065
@SQ	SN:comp27220_c0_seq13	LN:965
@SQ	SN:comp27220_c0_seq14	LN:883
@SQ	SN:comp27220_c0_seq17	LN:554
@SQ	SN:comp27220_c0_seq18	LN:352
@SQ	SN:comp27220_c1_seq1	LN:1913
@SQ	SN:comp27220_c1_seq5	LN:1031
@SQ	SN:comp27220_c1_seq6	LN:845
@SQ	SN:comp27220_c1_seq8	LN:746
@SQ	SN:comp27220_c1_seq9	LN:396
@SQ	SN:comp27220_c1_seq11	LN:223
@SQ	SN:comp27220_c1_seq12	LN:212
@SQ	SN:comp27221_c0_seq1	LN:2491
@SQ	SN:comp27221_c0_seq5	LN:226
@SQ	SN:comp27221_c1_seq1	LN:238
@SQ	SN:comp27221_c2_seq1	LN:367
@SQ	SN:comp27225_c0_seq2	LN:970
@SQ	SN:comp27226_c0_seq1	LN:3507
@SQ	SN:comp27227_c0_seq1	LN:2612
@SQ	SN:comp27227_c0_seq3	LN:1081
@SQ	SN:comp27227_c0_seq4	LN:283
@SQ	SN:comp27228_c0_seq1	LN:1628
@SQ	SN:comp27230_c1_seq1	LN:1247
@SQ	SN:comp27231_c0_seq1	LN:3520
@SQ	SN:comp27231_c0_seq3	LN:3194
@SQ	SN:comp27231_c0_seq7	LN:2101
@SQ	SN:comp27231_c0_seq12	LN:1465
@SQ	SN:comp27231_c0_seq13	LN:1210
@SQ	SN:comp27231_c0_seq14	LN:1190
@SQ	SN:comp27231_c0_seq15	LN:1173
@SQ	SN:comp27231_c0_seq18	LN:670
@SQ	SN:comp27231_c0_seq20	LN:570
@SQ	SN:comp27231_c0_seq23	LN:382
@SQ	SN:comp27231_c0_seq26	LN:256
@SQ	SN:comp27232_c0_seq1	LN:284
@SQ	SN:comp27232_c1_seq1	LN:2447
@SQ	SN:comp27233_c0_seq1	LN:989
@SQ	SN:comp27233_c0_seq2	LN:926
@SQ	SN:comp27233_c0_seq9	LN:219
@SQ	SN:comp27234_c0_seq1	LN:4645
@SQ	SN:comp27234_c1_seq1	LN:2847
@SQ	SN:comp27236_c0_seq3	LN:421
@SQ	SN:comp27239_c1_seq1	LN:4779
@SQ	SN:comp27239_c3_seq1	LN:253
@SQ	SN:comp27240_c0_seq1	LN:674
@SQ	SN:comp27240_c1_seq1	LN:785
@SQ	SN:comp27241_c2_seq1	LN:675
@SQ	SN:comp27241_c3_seq1	LN:2021
@SQ	SN:comp27241_c3_seq4	LN:435
@SQ	SN:comp27242_c1_seq1	LN:2043
@SQ	SN:comp27242_c1_seq2	LN:1518
@SQ	SN:comp27242_c1_seq3	LN:1161
@SQ	SN:comp27242_c1_seq4	LN:973
@SQ	SN:comp27242_c1_seq7	LN:863
@SQ	SN:comp27242_c1_seq9	LN:761
@SQ	SN:comp27242_c1_seq11	LN:558
@SQ	SN:comp27242_c1_seq13	LN:442
@SQ	SN:comp27242_c1_seq16	LN:319
@SQ	SN:comp27242_c1_seq17	LN:273
@SQ	SN:comp27242_c1_seq18	LN:270
@SQ	SN:comp27244_c0_seq1	LN:2373
@SQ	SN:comp27245_c1_seq1	LN:1842
@SQ	SN:comp27245_c1_seq4	LN:1361
@SQ	SN:comp27247_c0_seq4	LN:215
@SQ	SN:comp27248_c0_seq1	LN:1443
@SQ	SN:comp27249_c0_seq1	LN:940
@SQ	SN:comp27249_c1_seq2	LN:462
@SQ	SN:comp27249_c1_seq3	LN:215
@SQ	SN:comp27250_c0_seq1	LN:450
@SQ	SN:comp27250_c0_seq2	LN:237
@SQ	SN:comp27250_c1_seq1	LN:245
@SQ	SN:comp27250_c3_seq1	LN:743
@SQ	SN:comp27250_c3_seq2	LN:728
@SQ	SN:comp27250_c3_seq4	LN:576
@SQ	SN:comp27250_c3_seq7	LN:344
@SQ	SN:comp27250_c3_seq9	LN:315
@SQ	SN:comp27250_c3_seq10	LN:305
@SQ	SN:comp27250_c4_seq1	LN:1332
@SQ	SN:comp27250_c6_seq1	LN:1296
@SQ	SN:comp27250_c7_seq1	LN:935
@SQ	SN:comp27250_c8_seq2	LN:1309
@SQ	SN:comp27250_c8_seq3	LN:1245
@SQ	SN:comp27250_c8_seq4	LN:1081
@SQ	SN:comp27251_c0_seq1	LN:1895
@SQ	SN:comp27251_c0_seq2	LN:1873
@SQ	SN:comp27252_c0_seq1	LN:4625
@SQ	SN:comp27252_c0_seq2	LN:4472
@SQ	SN:comp27252_c0_seq3	LN:4268
@SQ	SN:comp27252_c0_seq4	LN:4013
@SQ	SN:comp27252_c0_seq6	LN:3769
@SQ	SN:comp27252_c0_seq10	LN:3571
@SQ	SN:comp27252_c0_seq12	LN:3426
@SQ	SN:comp27252_c0_seq25	LN:1825
@SQ	SN:comp27254_c0_seq1	LN:1757
@SQ	SN:comp27254_c0_seq2	LN:1705
@SQ	SN:comp27254_c0_seq7	LN:1181
@SQ	SN:comp27254_c0_seq8	LN:1131
@SQ	SN:comp27254_c0_seq11	LN:708
@SQ	SN:comp27254_c0_seq13	LN:508
@SQ	SN:comp27254_c0_seq14	LN:436
@SQ	SN:comp27255_c0_seq1	LN:3863
@SQ	SN:comp27257_c0_seq3	LN:612
@SQ	SN:comp27258_c0_seq1	LN:1237
@SQ	SN:comp27259_c0_seq4	LN:551
@SQ	SN:comp27260_c0_seq4	LN:538
@SQ	SN:comp27261_c0_seq3	LN:572
@SQ	SN:comp27262_c0_seq1	LN:1501
@SQ	SN:comp27265_c1_seq3	LN:1423
@SQ	SN:comp27265_c1_seq5	LN:1303
@SQ	SN:comp27265_c1_seq7	LN:1198
@SQ	SN:comp27265_c1_seq9	LN:1175
@SQ	SN:comp27265_c2_seq1	LN:1017
@SQ	SN:comp27266_c0_seq3	LN:1108
@SQ	SN:comp27266_c0_seq8	LN:529
@SQ	SN:comp27266_c0_seq10	LN:446
@SQ	SN:comp27268_c0_seq1	LN:306
@SQ	SN:comp27269_c0_seq1	LN:998
@SQ	SN:comp27271_c0_seq1	LN:3440
@SQ	SN:comp27271_c0_seq2	LN:3413
@SQ	SN:comp27271_c0_seq3	LN:3411
@SQ	SN:comp27271_c0_seq4	LN:3384
@SQ	SN:comp27272_c1_seq1	LN:2042
@SQ	SN:comp27272_c1_seq2	LN:1989
@SQ	SN:comp27272_c1_seq9	LN:686
@SQ	SN:comp27272_c1_seq12	LN:603
@SQ	SN:comp27272_c1_seq13	LN:562
@SQ	SN:comp27272_c1_seq14	LN:532
@SQ	SN:comp27274_c0_seq1	LN:2265
@SQ	SN:comp27276_c0_seq2	LN:1660
@SQ	SN:comp27277_c0_seq1	LN:10965
@SQ	SN:comp27277_c0_seq2	LN:10895
@SQ	SN:comp27277_c0_seq11	LN:6234
@SQ	SN:comp27277_c0_seq13	LN:6164
@SQ	SN:comp27277_c0_seq18	LN:5803
@SQ	SN:comp27277_c0_seq19	LN:5733
@SQ	SN:comp27277_c0_seq23	LN:5529
@SQ	SN:comp27277_c0_seq25	LN:1871
@SQ	SN:comp27277_c0_seq30	LN:563
@SQ	SN:comp27277_c0_seq32	LN:442
@SQ	SN:comp27277_c0_seq33	LN:439
@SQ	SN:comp27277_c0_seq34	LN:438
@SQ	SN:comp27277_c0_seq35	LN:418
@SQ	SN:comp27277_c0_seq36	LN:382
@SQ	SN:comp27280_c0_seq1	LN:363
@SQ	SN:comp27280_c2_seq1	LN:2920
@SQ	SN:comp27280_c2_seq3	LN:2773
@SQ	SN:comp27281_c0_seq1	LN:1755
@SQ	SN:comp27282_c0_seq1	LN:2013
@SQ	SN:comp27283_c0_seq1	LN:533
@SQ	SN:comp27283_c0_seq2	LN:458
@SQ	SN:comp27283_c0_seq3	LN:404
@SQ	SN:comp27283_c1_seq2	LN:1536
@SQ	SN:comp27283_c2_seq1	LN:314
@SQ	SN:comp27283_c3_seq1	LN:288
@SQ	SN:comp27283_c4_seq2	LN:1033
@SQ	SN:comp27283_c4_seq5	LN:553
@SQ	SN:comp27285_c0_seq1	LN:3101
@SQ	SN:comp27285_c0_seq3	LN:2959
@SQ	SN:comp27286_c0_seq1	LN:2285
@SQ	SN:comp27286_c0_seq4	LN:2180
@SQ	SN:comp27287_c0_seq5	LN:1368
@SQ	SN:comp27287_c0_seq6	LN:222
@SQ	SN:comp27289_c0_seq1	LN:2283
@SQ	SN:comp27289_c0_seq3	LN:856
@SQ	SN:comp27289_c0_seq4	LN:751
@SQ	SN:comp27289_c0_seq5	LN:391
@SQ	SN:comp27289_c0_seq6	LN:315
@SQ	SN:comp27289_c1_seq1	LN:444
@SQ	SN:comp27290_c0_seq1	LN:2497
@SQ	SN:comp27291_c0_seq3	LN:2184
@SQ	SN:comp27292_c0_seq2	LN:1191
@SQ	SN:comp27293_c0_seq1	LN:3752
@SQ	SN:comp27293_c0_seq3	LN:455
@SQ	SN:comp27295_c0_seq4	LN:563
@SQ	SN:comp27295_c1_seq1	LN:439
@SQ	SN:comp27296_c0_seq1	LN:3717
@SQ	SN:comp27297_c1_seq1	LN:2100
@SQ	SN:comp27297_c1_seq2	LN:2017
@SQ	SN:comp27297_c1_seq4	LN:1929
@SQ	SN:comp27297_c1_seq9	LN:1543
@SQ	SN:comp27297_c1_seq11	LN:1058
@SQ	SN:comp27297_c1_seq12	LN:1002
@SQ	SN:comp27297_c1_seq14	LN:550
@SQ	SN:comp27297_c1_seq18	LN:289
@SQ	SN:comp27298_c1_seq3	LN:1752
@SQ	SN:comp27299_c0_seq1	LN:2043
@SQ	SN:comp27300_c0_seq2	LN:834
@SQ	SN:comp27301_c1_seq4	LN:2120
@SQ	SN:comp27303_c0_seq1	LN:4459
@SQ	SN:comp27303_c0_seq5	LN:1018
@SQ	SN:comp27303_c0_seq6	LN:726
@SQ	SN:comp27303_c1_seq1	LN:288
@SQ	SN:comp27304_c0_seq1	LN:1602
@SQ	SN:comp27307_c1_seq1	LN:392
@SQ	SN:comp27307_c3_seq1	LN:1570
@SQ	SN:comp27308_c0_seq1	LN:2509
@SQ	SN:comp27309_c0_seq1	LN:2354
@SQ	SN:comp27309_c0_seq2	LN:2284
@SQ	SN:comp27310_c0_seq2	LN:805
@SQ	SN:comp27311_c0_seq1	LN:203
@SQ	SN:comp27312_c0_seq4	LN:316
@SQ	SN:comp27312_c1_seq1	LN:668
@SQ	SN:comp27313_c1_seq1	LN:2423
@SQ	SN:comp27313_c1_seq2	LN:2385
@SQ	SN:comp27314_c0_seq1	LN:1819
@SQ	SN:comp27314_c0_seq2	LN:1768
@SQ	SN:comp27314_c0_seq3	LN:1680
@SQ	SN:comp27314_c0_seq15	LN:419
@SQ	SN:comp27315_c0_seq1	LN:1940
@SQ	SN:comp27316_c0_seq1	LN:1416
@SQ	SN:comp27316_c0_seq2	LN:1396
@SQ	SN:comp27316_c0_seq3	LN:462
@SQ	SN:comp27316_c1_seq1	LN:693
@SQ	SN:comp27317_c0_seq1	LN:2999
@SQ	SN:comp27318_c0_seq1	LN:1086
@SQ	SN:comp27319_c0_seq1	LN:4761
@SQ	SN:comp27319_c0_seq3	LN:233
@SQ	SN:comp27319_c1_seq1	LN:1071
@SQ	SN:comp27319_c1_seq3	LN:775
@SQ	SN:comp27320_c0_seq1	LN:4144
@SQ	SN:comp27320_c0_seq3	LN:4117
@SQ	SN:comp27320_c0_seq5	LN:4075
@SQ	SN:comp27320_c0_seq7	LN:4048
@SQ	SN:comp27321_c0_seq1	LN:234
@SQ	SN:comp27321_c0_seq2	LN:208
@SQ	SN:comp27321_c2_seq2	LN:997
@SQ	SN:comp27322_c0_seq1	LN:2335
@SQ	SN:comp27322_c0_seq4	LN:732
@SQ	SN:comp27323_c0_seq1	LN:3267
@SQ	SN:comp27323_c0_seq2	LN:3202
@SQ	SN:comp27324_c0_seq1	LN:2082
@SQ	SN:comp27324_c0_seq9	LN:1392
@SQ	SN:comp27324_c0_seq10	LN:1381
@SQ	SN:comp27324_c0_seq11	LN:990
@SQ	SN:comp27324_c0_seq13	LN:954
@SQ	SN:comp27324_c0_seq14	LN:947
@SQ	SN:comp27324_c0_seq16	LN:911
@SQ	SN:comp27324_c0_seq26	LN:412
@SQ	SN:comp27324_c0_seq30	LN:334
@SQ	SN:comp27324_c0_seq32	LN:305
@SQ	SN:comp27324_c0_seq33	LN:226
@SQ	SN:comp27324_c0_seq34	LN:207
@SQ	SN:comp27325_c0_seq1	LN:1704
@SQ	SN:comp27326_c1_seq1	LN:3245
@SQ	SN:comp27326_c1_seq2	LN:399
@SQ	SN:comp27327_c0_seq1	LN:368
@SQ	SN:comp27327_c1_seq1	LN:876
@SQ	SN:comp27328_c1_seq4	LN:2157
@SQ	SN:comp27329_c0_seq2	LN:281
@SQ	SN:comp27331_c0_seq9	LN:2179
@SQ	SN:comp27332_c0_seq4	LN:238
@SQ	SN:comp27333_c0_seq1	LN:469
@SQ	SN:comp27333_c1_seq1	LN:2722
@SQ	SN:comp27333_c1_seq2	LN:2547
@SQ	SN:comp27334_c0_seq2	LN:312
@SQ	SN:comp27335_c1_seq3	LN:2686
@SQ	SN:comp27335_c2_seq1	LN:3259
@SQ	SN:comp27335_c2_seq3	LN:1466
@SQ	SN:comp27335_c2_seq4	LN:1299
@SQ	SN:comp27335_c2_seq6	LN:1166
@SQ	SN:comp27335_c2_seq8	LN:1136
@SQ	SN:comp27335_c2_seq10	LN:895
@SQ	SN:comp27335_c2_seq11	LN:873
@SQ	SN:comp27335_c2_seq12	LN:870
@SQ	SN:comp27335_c2_seq16	LN:676
@SQ	SN:comp27335_c2_seq17	LN:630
@SQ	SN:comp27336_c0_seq4	LN:2939
@SQ	SN:comp27336_c0_seq7	LN:278
@SQ	SN:comp27337_c0_seq1	LN:1321
@SQ	SN:comp27337_c0_seq4	LN:1061
@SQ	SN:comp27339_c0_seq1	LN:3440
@SQ	SN:comp27339_c0_seq2	LN:3413
@SQ	SN:comp27339_c0_seq4	LN:3383
@SQ	SN:comp27339_c0_seq12	LN:1598
@SQ	SN:comp27340_c0_seq3	LN:1362
@SQ	SN:comp27341_c1_seq2	LN:1987
@SQ	SN:comp27341_c2_seq1	LN:314
@SQ	SN:comp27342_c0_seq1	LN:2823
@SQ	SN:comp27343_c0_seq2	LN:1038
@SQ	SN:comp27344_c0_seq1	LN:1843
@SQ	SN:comp27344_c2_seq1	LN:471
@SQ	SN:comp27345_c0_seq1	LN:273
@SQ	SN:comp27345_c1_seq3	LN:731
@SQ	SN:comp27345_c1_seq4	LN:467
@SQ	SN:comp27345_c1_seq5	LN:421
@SQ	SN:comp27348_c0_seq3	LN:1787
@SQ	SN:comp27349_c0_seq1	LN:3332
@SQ	SN:comp27350_c0_seq1	LN:868
@SQ	SN:comp27350_c1_seq1	LN:510
@SQ	SN:comp27350_c2_seq2	LN:224
@SQ	SN:comp27350_c3_seq1	LN:230
@SQ	SN:comp27350_c4_seq3	LN:359
@SQ	SN:comp27350_c6_seq1	LN:608
@SQ	SN:comp27350_c9_seq1	LN:427
@SQ	SN:comp27351_c0_seq1	LN:1082
@SQ	SN:comp27351_c0_seq2	LN:299
@SQ	SN:comp27352_c1_seq1	LN:3903
@SQ	SN:comp27352_c1_seq3	LN:3267
@SQ	SN:comp27352_c1_seq6	LN:1758
@SQ	SN:comp27352_c1_seq8	LN:1295
@SQ	SN:comp27352_c1_seq9	LN:1113
@SQ	SN:comp27352_c1_seq10	LN:1112
@SQ	SN:comp27352_c1_seq13	LN:531
@SQ	SN:comp27352_c1_seq15	LN:486
@SQ	SN:comp27352_c2_seq1	LN:952
@SQ	SN:comp27352_c2_seq2	LN:785
@SQ	SN:comp27353_c0_seq1	LN:1530
@SQ	SN:comp27355_c0_seq1	LN:3430
@SQ	SN:comp27357_c2_seq1	LN:2939
@SQ	SN:comp27357_c3_seq1	LN:206
@SQ	SN:comp27357_c7_seq1	LN:1389
@SQ	SN:comp27357_c7_seq2	LN:1350
@SQ	SN:comp27357_c8_seq1	LN:1430
@SQ	SN:comp27361_c0_seq1	LN:1596
@SQ	SN:comp27361_c0_seq2	LN:1561
@SQ	SN:comp27361_c0_seq3	LN:1501
@SQ	SN:comp27361_c0_seq4	LN:1466
@SQ	SN:comp27363_c0_seq1	LN:1385
@SQ	SN:comp27363_c0_seq2	LN:1383
@SQ	SN:comp27363_c0_seq4	LN:891
@SQ	SN:comp27363_c0_seq5	LN:792
@SQ	SN:comp27364_c0_seq1	LN:2894
@SQ	SN:comp27364_c0_seq8	LN:2416
@SQ	SN:comp27364_c1_seq1	LN:945
@SQ	SN:comp27365_c0_seq1	LN:1847
@SQ	SN:comp27366_c0_seq1	LN:1628
@SQ	SN:comp27368_c0_seq4	LN:856
@SQ	SN:comp27368_c0_seq5	LN:258
@SQ	SN:comp27369_c0_seq1	LN:1737
@SQ	SN:comp27369_c0_seq3	LN:1636
@SQ	SN:comp27369_c0_seq6	LN:1395
@SQ	SN:comp27369_c0_seq7	LN:342
@SQ	SN:comp27369_c0_seq8	LN:313
@SQ	SN:comp27371_c0_seq1	LN:1972
@SQ	SN:comp27372_c0_seq1	LN:1127
@SQ	SN:comp27372_c0_seq2	LN:1116
@SQ	SN:comp27373_c0_seq1	LN:1790
@SQ	SN:comp27373_c1_seq1	LN:234
@SQ	SN:comp27374_c0_seq2	LN:6136
@SQ	SN:comp27375_c0_seq1	LN:208
@SQ	SN:comp27375_c1_seq3	LN:1054
@SQ	SN:comp27375_c1_seq4	LN:828
@SQ	SN:comp27376_c0_seq1	LN:377
@SQ	SN:comp27376_c1_seq1	LN:3747
@SQ	SN:comp27376_c1_seq4	LN:1520
@SQ	SN:comp27376_c1_seq5	LN:1175
@SQ	SN:comp27376_c1_seq13	LN:536
@SQ	SN:comp27376_c1_seq14	LN:523
@SQ	SN:comp27376_c1_seq16	LN:329
@SQ	SN:comp27376_c3_seq1	LN:351
@SQ	SN:comp27377_c0_seq5	LN:297
@SQ	SN:comp27379_c0_seq1	LN:3192
@SQ	SN:comp27379_c0_seq3	LN:3123
@SQ	SN:comp27379_c0_seq4	LN:3097
@SQ	SN:comp27379_c0_seq6	LN:3096
@SQ	SN:comp27379_c0_seq8	LN:3027
@SQ	SN:comp27379_c0_seq11	LN:2989
@SQ	SN:comp27379_c0_seq12	LN:2979
@SQ	SN:comp27379_c0_seq14	LN:2920
@SQ	SN:comp27379_c0_seq16	LN:2910
@SQ	SN:comp27379_c0_seq18	LN:2883
@SQ	SN:comp27379_c0_seq20	LN:2814
@SQ	SN:comp27379_c0_seq27	LN:2636
@SQ	SN:comp27379_c0_seq34	LN:2299
@SQ	SN:comp27379_c0_seq40	LN:2192
@SQ	SN:comp27379_c0_seq42	LN:2185
@SQ	SN:comp27379_c1_seq1	LN:455
@SQ	SN:comp27380_c1_seq1	LN:2832
@SQ	SN:comp27380_c1_seq2	LN:2754
@SQ	SN:comp27380_c1_seq3	LN:2689
@SQ	SN:comp27380_c1_seq5	LN:702
@SQ	SN:comp27382_c3_seq1	LN:3944
@SQ	SN:comp27382_c3_seq4	LN:3692
@SQ	SN:comp27382_c3_seq5	LN:3223
@SQ	SN:comp27382_c3_seq7	LN:3022
@SQ	SN:comp27382_c3_seq14	LN:2491
@SQ	SN:comp27382_c3_seq30	LN:1405
@SQ	SN:comp27382_c3_seq43	LN:1159
@SQ	SN:comp27382_c3_seq45	LN:1061
@SQ	SN:comp27382_c3_seq51	LN:756
@SQ	SN:comp27382_c3_seq52	LN:708
@SQ	SN:comp27382_c3_seq53	LN:642
@SQ	SN:comp27382_c3_seq54	LN:594
@SQ	SN:comp27382_c3_seq55	LN:533
@SQ	SN:comp27382_c3_seq59	LN:463
@SQ	SN:comp27382_c3_seq63	LN:320
@SQ	SN:comp27382_c4_seq1	LN:4828
@SQ	SN:comp27382_c4_seq2	LN:4734
@SQ	SN:comp27382_c5_seq1	LN:681
@SQ	SN:comp27382_c6_seq1	LN:356
@SQ	SN:comp27383_c0_seq1	LN:1304
@SQ	SN:comp27383_c2_seq4	LN:784
@SQ	SN:comp27383_c2_seq5	LN:721
@SQ	SN:comp27383_c2_seq6	LN:462
@SQ	SN:comp27383_c2_seq9	LN:216
@SQ	SN:comp27384_c0_seq1	LN:2522
@SQ	SN:comp27384_c0_seq3	LN:515
@SQ	SN:comp27384_c0_seq4	LN:296
@SQ	SN:comp27385_c0_seq1	LN:3618
@SQ	SN:comp27386_c0_seq12	LN:1345
@SQ	SN:comp27386_c0_seq16	LN:1207
@SQ	SN:comp27386_c0_seq21	LN:1091
@SQ	SN:comp27386_c0_seq34	LN:895
@SQ	SN:comp27386_c0_seq39	LN:848
@SQ	SN:comp27386_c0_seq43	LN:732
@SQ	SN:comp27386_c0_seq45	LN:716
@SQ	SN:comp27386_c0_seq50	LN:559
@SQ	SN:comp27386_c0_seq51	LN:547
@SQ	SN:comp27386_c0_seq53	LN:308
@SQ	SN:comp27387_c0_seq1	LN:1155
@SQ	SN:comp27387_c0_seq2	LN:1067
@SQ	SN:comp27388_c0_seq1	LN:372
@SQ	SN:comp27388_c1_seq3	LN:2678
@SQ	SN:comp27388_c1_seq5	LN:2550
@SQ	SN:comp27388_c1_seq9	LN:2449
@SQ	SN:comp27388_c1_seq12	LN:2267
@SQ	SN:comp27388_c1_seq14	LN:2241
@SQ	SN:comp27388_c1_seq16	LN:2180
@SQ	SN:comp27388_c1_seq21	LN:2108
@SQ	SN:comp27388_c1_seq24	LN:2083
@SQ	SN:comp27388_c1_seq34	LN:1731
@SQ	SN:comp27388_c1_seq36	LN:1706
@SQ	SN:comp27388_c1_seq59	LN:973
@SQ	SN:comp27388_c1_seq60	LN:961
@SQ	SN:comp27388_c1_seq62	LN:495
@SQ	SN:comp27388_c1_seq63	LN:381
@SQ	SN:comp27388_c1_seq65	LN:292
@SQ	SN:comp27388_c1_seq66	LN:283
@SQ	SN:comp27388_c1_seq67	LN:239
@SQ	SN:comp27388_c2_seq1	LN:416
@SQ	SN:comp27390_c0_seq1	LN:247
@SQ	SN:comp27390_c2_seq1	LN:458
